ACCIDENT_NO,VEHICLE_ID,VEHICLE_YEAR_MANUF,VEHICLE_DCA_CODE,INITIAL_DIRECTION,ROAD_SURFACE_TYPE,ROAD_SURFACE_TYPE_DESC,REG_STATE,VEHICLE_BODY_STYLE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_POWER,VEHICLE_TYPE,VEHICLE_TYPE_DESC,VEHICLE_WEIGHT,CONSTRUCTION_TYPE,FUEL_TYPE,NO_OF_WHEELS,NO_OF_CYLINDERS,SEATING_CAPACITY,TARE_WEIGHT,TOTAL_NO_OCCUPANTS,CARRY_CAPACITY,CUBIC_CAPACITY,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,VEHICLE_COLOUR_1,VEHICLE_COLOUR_2,CAUGHT_FIRE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TOWED_AWAY_FLAG,TRAFFIC_CONTROL,TRAFFIC_CONTROL_DESC
T20120005254,C,2007.0,2.0,N,1.0,Paved,V,SEDAN,SUBARU,IMPREZ,,1,Car,,R,P,4.0,4.0,5.0,1365.0,1.0,,,N,1.0,15.0,H,WHI,ZZ,2.0,R,2.0,2,2.0,1.0,Stop-go lights
T20120005254,D,2006.0,1.0,N,1.0,Paved,V,SEDAN,MERC B,E200,,1,Car,,R,P,4.0,4.0,5.0,1575.0,1.0,,,N,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,2,2.0,1.0,Stop-go lights
T20120005255,A,2006.0,1.0,SE,1.0,Paved,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,1080.0,1.0,,,E,3.0,3.0,H,SIL,ZZ,2.0,1,9.0,9,2.0,1.0,Stop-go lights
T20120005256,A,2002.0,1.0,N,1.0,Paved,V,WAGON,DAIHAT,YRV,,2,Station Wagon,,R,P,4.0,4.0,5.0,950.0,2.0,,,N,1.0,18.0,H,SIL,ZZ,2.0,F,0.0,3,1.0,0.0,No control
T20120005260,A,2011.0,1.0,N,1.0,Paved,V,SEDAN,TOYOTA,COROL,,1,Car,,R,P,4.0,4.0,5.0,1225.0,1.0,,,N,1.0,1.0,H,GRY,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120005264,A,2007.0,1.0,S,1.0,Paved,V,WAGON,HONDA,CRV,,2,Station Wagon,,R,P,4.0,4.0,5.0,1610.0,1.0,,,W,2.0,2.0,H,BLK,ZZ,2.0,F,2.0,6,2.0,5.0,Ped. crossing
T20120005267,A,2005.0,1.0,W,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,6.0,5.0,1525.0,1.0,,,S,3.0,3.0,H,FWN,ZZ,2.0,F,2.0,6,2.0,0.0,No control
T20120005268,A,2009.0,1.0,W,1.0,Paved,V,UTIL,TOYOTA,HILUX,,4,Utility,2780.0,R,P,4.0,4.0,3.0,1540.0,1.0,1240.0,,W,1.0,18.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120005269,A,2011.0,2.0,W,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,4.0,5.0,1380.0,1.0,,,N,2.0,2.0,H,RED,ZZ,2.0,5,0.0,4,1.0,1.0,Stop-go lights
T20120005269,B,2004.0,1.0,N,1.0,Paved,V,S WAG,HOLDEN,BERLIN,,2,Station Wagon,,R,P,4.0,6.0,5.0,1663.0,1.0,,3600.0,N,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120005272,A,2007.0,1.0,E,1.0,Paved,V,SEDAN,SUBARU,LIBERT,,1,Car,,R,P,4.0,4.0,5.0,1385.0,1.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,11.0,Giveway sign
T20120005272,B,1995.0,2.0,E,1.0,Paved,V,S WAG,FORD,FAIRMO,,2,Station Wagon,,R,P,4.0,6.0,5.0,1450.0,0.0,,,E,11.0,11.0,H,WHI,ZZ,2.0,R,2.0,2,2.0,11.0,Giveway sign
T20120005275,A,2006.0,1.0,S,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,6.0,5.0,2995.0,1.0,,,S,1.0,6.0,H,FWN,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120005275,B,2006.0,2.0,S,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,4.0,5.0,1400.0,1.0,,,S,1.0,17.0,H,BLK,ZZ,2.0,R,2.0,4,1.0,1.0,Stop-go lights
T20120005278,A,1997.0,1.0,N,1.0,Paved,V,SEDAN,HYNDAI,EXCEL,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,N,1.0,18.0,H,BLU,ZZ,2.0,F,1.0,4,1.0,0.0,No control
T20120005279,A,2000.0,1.0,SE,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1560.0,1.0,,,SE,1.0,18.0,H,RED,ZZ,2.0,1,1.0,3,1.0,0.0,No control
T20120005283,A,1994.0,1.0,W,3.0,Gravel,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1410.0,3.0,,4000.0,W,1.0,1.0,H,RED,ZZ,2.0,F,1.0,4,2.0,0.0,No control
T20120005290,A,2008.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1497.0,1.0,,,E,99.0,18.0,H,SIL,ZZ,2.0,F,1.0,5,2.0,0.0,No control
T20120005290,B,2000.0,2.0,E,1.0,Paved,V,SEDAN,TOYOTA,AVALON,,1,Car,,R,P,4.0,6.0,5.0,1450.0,0.0,,,E,11.0,11.0,H,GLD,ZZ,2.0,4,2.0,4,1.0,0.0,No control
T20120005293,A,2010.0,2.0,W,1.0,Paved,V,SED,FORD,FALCON,,1,Car,,R,M,4.0,6.0,5.0,1704.0,1.0,,,W,1.0,1.0,H,YLW,ZZ,2.0,1,1.0,4,1.0,1.0,Stop-go lights
T20120005293,B,2007.0,1.0,W,1.0,Paved,V,SED,B M W,325I,,1,Car,,R,P,4.0,6.0,5.0,1460.0,2.0,,,E,5.0,5.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120005296,A,2011.0,1.0,S,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,4.0,5.0,1496.0,1.0,,,S,17.0,1.0,H,BLU,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120005297,A,2000.0,1.0,E,1.0,Paved,V,SEDAN,TOYOTA,AVALON,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,E,1.0,18.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120005297,B,2007.0,2.0,E,1.0,Paved,V,SEDAN,FORD,FALCON,,3,Taxi,,R,G,4.0,6.0,5.0,1678.0,2.0,,4000.0,E,11.0,11.0,H,YLW,ZZ,2.0,R,2.0,4,1.0,0.0,No control
T20120005302,A,1999.0,1.0,NW,1.0,Paved,V,SEDAN,HONDA,INTE98,,1,Car,,R,P,4.0,4.0,5.0,1077.0,4.0,,1800.0,NW,1.0,18.0,H,BLK,ZZ,2.0,7,2.0,4,1.0,0.0,No control
T20120005307,A,1995.0,2.0,E,1.0,Paved,V,SEDAN,MAZDA,323,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,S,2.0,2.0,H,RED,ZZ,2.0,8,1.0,3,1.0,0.0,No control
T20120005307,B,2002.0,1.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1526.0,1.0,,,E,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,4,1.0,0.0,No control
T20120005308,A,1989.0,1.0,NW,1.0,Paved,V,SEDAN,MAZDA,121,,1,Car,1050.0,R,P,4.0,4.0,5.0,750.0,1.0,300.0,,NW,1.0,1.0,H,BLU,ZZ,2.0,1,2.0,4,1.0,0.0,No control
T20120005309,A,2009.0,1.0,NE,1.0,Paved,V,SEDAN,KIA,CERATO,,1,Car,,R,P,4.0,4.0,5.0,1286.0,1.0,,,NE,1.0,18.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120005313,A,1998.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1550.0,3.0,,,N,17.0,17.0,H,RED,ZZ,2.0,R,2.0,3,1.0,99.0,Unknown
T20120005313,B,2010.0,8.0,N,1.0,Paved,V,BUS,TOYOTA,HIACE,,3,Taxi,,R,M,4.0,4.0,11.0,2345.0,2.0,,,N,1.0,1.0,H,YLW,ZZ,2.0,5,2.0,2,2.0,99.0,Unknown
T20120005318,A,2007.0,1.0,N,1.0,Paved,V,SEDAN,TOYOTA,AURION,,1,Car,,R,P,4.0,6.0,5.0,1590.0,1.0,,,W,3.0,3.0,H,SIL,ZZ,2.0,F,2.0,6,2.0,5.0,Ped. crossing
T20120005321,B,1993.0,8.0,W,1.0,Paved,V,SEDAN,B M W,318I,,1,Car,,R,P,4.0,4.0,5.0,1200.0,0.0,,,W,11.0,11.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120005326,A,2001.0,2.0,N,3.0,Gravel,V,TRAY,TOYOTA,HILUX,,4,Utility,,R,D,4.0,4.0,3.0,1400.0,1.0,,,N,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,2,2.0,0.0,No control
T20120005326,B,2005.0,1.0,E,3.0,Gravel,S,UTI,TOYOTA,HI-LUX,,4,Utility,,,Z,4.0,4.0,5.0,1815.0,1.0,,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,2,2.0,11.0,Giveway sign
T20120005338,A,1997.0,1.0,S,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,M,4.0,6.0,5.0,1400.0,1.0,,,W,2.0,2.0,H,WHI,ZZ,2.0,7,9.0,3,1.0,1.0,Stop-go lights
T20120005338,B,2000.0,2.0,N,1.0,Paved,V,SEDAN,HOLDEN,CALAIS,,1,Car,,R,P,4.0,8.0,5.0,1700.0,2.0,,,N,1.0,1.0,H,BLU,ZZ,2.0,F,9.0,4,1.0,1.0,Stop-go lights
T20120005341,A,2004.0,2.0,NE,1.0,Paved,V,WAGON,MAZDA,TRIBUT,,2,Station Wagon,,R,P,4.0,6.0,5.0,1509.0,4.0,,3000.0,NE,17.0,17.0,H,GRN,ZZ,2.0,R,0.0,1,2.0,0.0,No control
T20120005347,A,1998.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1350.0,1.0,,,W,4.0,4.0,H,BLU,ZZ,2.0,9,9.0,6,2.0,0.0,No control
T20120005348,A,2002.0,1.0,N,1.0,Paved,V,DC UTE,HOLDEN,RODEO,,4,Utility,2730.0,R,M,4.0,6.0,4.0,1350.0,1.0,1380.0,,N,1.0,1.0,H,SIL,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120005351,A,2008.0,1.0,SW,1.0,Paved,V,WAGON,TOYOTA,KLUGER,,2,Station Wagon,,R,P,4.0,6.0,7.0,1860.0,1.0,,,NE,5.0,18.0,H,GLD,ZZ,2.0,F,1.0,4,1.0,0.0,No control
T20120005352,A,2004.0,2.0,E,1.0,Paved,V,DC UTE,TOYOTA,HILUX,,4,Utility,2730.0,R,D,4.0,4.0,5.0,1700.0,3.0,1030.0,,E,1.0,1.0,H,WHI,ZZ,2.0,F,1.0,2,2.0,1.0,Stop-go lights
T20120005352,B,1996.0,1.0,S,1.0,Paved,V,VAN,MITSUB,EXPRES,,5,Panel Van,2260.0,R,P,4.0,4.0,3.0,1200.0,2.0,1060.0,,W,2.0,2.0,H,WHI,ZZ,2.0,1,1.0,3,1.0,1.0,Stop-go lights
T20120005353,A,2000.0,2.0,S,1.0,Paved,V,WAGON,KIA,CARNIV,,2,Station Wagon,,R,P,4.0,6.0,7.0,1745.0,2.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,5,1.0,2,2.0,15.0,Other
T20120005353,B,2003.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,M,4.0,6.0,5.0,1350.0,5.0,,,S,3.0,3.0,H,BLU,ZZ,2.0,1,1.0,1,2.0,15.0,Other
T20120005356,A,2001.0,1.0,E,1.0,Paved,V,SEDAN,SUBARU,LIBERT,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,5,1.0,3,1.0,0.0,No control
T20120005356,B,2006.0,8.0,NK,1.0,Paved,V,WAGON,HONDA,CR-V,,2,Station Wagon,,R,P,4.0,4.0,5.0,1500.0,0.0,,,NK,11.0,11.0,H,SIL,ZZ,2.0,4,0.0,3,1.0,0.0,No control
T20120005357,B,2011.0,8.0,N,1.0,Paved,V,UTIL,HOLDEN,OMEGA,,4,Utility,2826.0,R,P,4.0,6.0,2.0,1707.0,2.0,1119.0,,N,1.0,1.0,H,WHI,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120005359,A,1991.0,1.0,W,1.0,Paved,V,S WAG,TOYOTA,LEXCEN,,2,Station Wagon,,R,P,4.0,6.0,5.0,1350.0,2.0,,,W,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,2,2.0,11.0,Giveway sign
T20120005359,C,1988.0,2.0,S,1.0,Paved,V,DC UTE,NISSAN,NAVARA,,4,Utility,2740.0,R,P,4.0,4.0,5.0,1600.0,3.0,1140.0,,S,1.0,1.0,H,SIL,MRN,2.0,9,2.0,9,9.0,99.0,Unknown
T20120005362,A,1999.0,1.0,E,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,M,4.0,6.0,5.0,1440.0,1.0,,4000.0,E,99.0,18.0,H,MRN,ZZ,2.0,5,9.0,9,2.0,0.0,No control
T20120005368,A,2003.0,2.0,E,1.0,Paved,V,TRAY,TOYOTA,LANDCR,,4,Utility,,R,D,4.0,6.0,3.0,1700.0,1.0,,,E,1.0,17.0,H,WHI,ZZ,2.0,2,2.0,1,2.0,0.0,No control
T20120005368,B,2005.0,8.0,E,1.0,Paved,V,UTIL,FORD,XL,,4,Utility,2805.0,R,P,4.0,6.0,2.0,1700.0,1.0,1105.0,,E,1.0,17.0,H,WHI,ZZ,2.0,4,2.0,5,1.0,0.0,No control
T20120005368,C,2007.0,1.0,E,1.0,Paved,V,DC UTE,MAZDA,BT50,,4,Utility,2755.0,R,D,4.0,4.0,5.0,1980.0,1.0,775.0,,E,99.0,1.0,H,GLD,ZZ,2.0,5,2.0,5,1.0,0.0,No control
T20120005369,A,2001.0,1.0,N,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,4.0,5.0,1192.0,1.0,,,N,10.0,10.0,H,BLU,ZZ,2.0,6,2.0,1,2.0,0.0,No control
T20120005371,B,2011.0,8.0,SW,1.0,Paved,V,WAGON,HOLDEN,EQUIPE,,2,Station Wagon,,R,P,4.0,6.0,5.0,1785.0,1.0,,,SW,1.0,1.0,H,WHI,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120005372,A,1994.0,1.0,E,1.0,Paved,V,VAN,VOLKS,TRANS,,5,Panel Van,2800.0,R,P,4.0,5.0,3.0,1400.0,1.0,1400.0,,E,1.0,1.0,H,GRN,ZZ,2.0,F,2.0,2,2.0,1.0,Stop-go lights
T20120005372,B,1986.0,2.0,E,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1350.0,1.0,,3000.0,E,1.0,15.0,H,WHI,ZZ,2.0,R,2.0,3,1.0,1.0,Stop-go lights
T20120005373,A,2001.0,2.0,NW,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1251.0,1.0,,,NW,1.0,1.0,H,GLD,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120005373,B,2006.0,1.0,SE,1.0,Paved,V,SED,SUBARU,IMPREZ,,1,Car,,R,P,4.0,4.0,5.0,1377.0,1.0,,2500.0,S,2.0,2.0,H,GRY,ZZ,2.0,7,2.0,3,1.0,0.0,No control
T20120005379,A,2006.0,2.0,SE,1.0,Paved,V,COUPE,HONDA,INTEGR,,1,Car,,R,P,4.0,4.0,4.0,1190.0,1.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120005379,B,2002.0,1.0,SE,1.0,Paved,V,UTIL,FORD,FALCON,,4,Utility,,R,G,4.0,6.0,2.0,1557.0,1.0,,4000.0,SE,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,2,2.0,0.0,No control
T20120005384,A,2010.0,8.0,S,1.0,Paved,V,VAN,MERC B,VITO,,5,Panel Van,,R,D,4.0,4.0,3.0,1085.0,1.0,,,NK,1.0,15.0,H,RED,ZZ,2.0,R,9.0,1,2.0,0.0,No control
T20120005384,B,1995.0,2.0,S,1.0,Paved,V,SEDAN,HOLDEN,BERLIN,,1,Car,,R,M,4.0,6.0,5.0,1350.0,1.0,,,S,1.0,17.0,H,SIL,ZZ,2.0,R,0.0,2,2.0,0.0,No control
T20120005384,C,1997.0,1.0,S,1.0,Paved,V,VAN,MITSUB,,,5,Panel Van,,R,P,4.0,4.0,2.0,1200.0,2.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120005386,A,1992.0,2.0,N,1.0,Paved,V,SEDAN,FORD,LASER,,1,Car,,R,P,4.0,4.0,5.0,970.0,1.0,,1600.0,N,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120005386,B,2011.0,1.0,E,1.0,Paved,V,SEDAN,MAZDA,2,,1,Car,,R,P,4.0,4.0,5.0,1090.0,1.0,,,S,2.0,2.0,H,BLU,ZZ,2.0,2,2.0,4,1.0,11.0,Giveway sign
T20120005391,A,2010.0,1.0,SE,3.0,Gravel,V,UTIL,MITSUB,TRITON,,4,Utility,,R,P,4.0,4.0,5.0,1825.0,1.0,,,SE,1.0,1.0,H,GRY,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120005394,A,2000.0,1.0,E,1.0,Paved,V,SEDAN,HYNDAI,SONATA,,1,Car,,R,P,4.0,6.0,5.0,1313.0,1.0,,,S,2.0,2.0,H,GRN,ZZ,2.0,5,2.0,4,1.0,11.0,Giveway sign
T20120005397,A,2007.0,1.0,SW,1.0,Paved,V,SEDAN,HYNDAI,ACCENT,,1,Car,,R,P,4.0,4.0,5.0,1280.0,1.0,,,SW,9.0,9.0,H,GLD,ZZ,2.0,8,2.0,1,2.0,1.0,Stop-go lights
T20120005397,B,2006.0,2.0,NE,1.0,Paved,V,WAGON,HYNDAI,TUCSON,,2,Station Wagon,,R,P,4.0,4.0,5.0,1652.0,2.0,,,NE,1.0,1.0,H,SIL,ZZ,2.0,1,2.0,1,2.0,1.0,Stop-go lights
T20120005400,B,2003.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1694.0,2.0,,,N,2.0,2.0,H,BLU,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120005401,A,2000.0,1.0,N,1.0,Paved,V,SEDAN,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,SE,2.0,2.0,H,SIL,ZZ,2.0,F,1.0,4,1.0,1.0,Stop-go lights
T20120005412,A,1998.0,2.0,E,1.0,Paved,V,SEDAN,MERC B,E320A,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,N,3.0,17.0,H,SIL,ZZ,2.0,4,0.0,1,2.0,11.0,Giveway sign
T20120005412,B,2004.0,1.0,E,1.0,Paved,V,SEDAN,KIA,RIO,,1,Car,,R,P,4.0,4.0,5.0,1035.0,1.0,,,N,3.0,3.0,H,BLU,ZZ,2.0,5,0.0,1,2.0,11.0,Giveway sign
T20120005413,A,1995.0,2.0,N,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,M,4.0,6.0,5.0,1550.0,2.0,,,N,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120005413,B,1999.0,1.0,E,1.0,Paved,V,SEDAN,JAGUAR,S TYPE,,1,Car,,R,P,4.0,6.0,5.0,1581.0,1.0,,,S,2.0,17.0,H,BLU,ZZ,2.0,1,2.0,5,1.0,11.0,Giveway sign
T20120005418,A,2000.0,1.0,N,1.0,Paved,V,SEDAN,MAZDA,ASTINA,,1,Car,,R,P,4.0,4.0,5.0,1076.0,1.0,,,NE,2.0,2.0,H,RED,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120005418,B,2003.0,2.0,S,1.0,Paved,V,SEDAN,B M W,325I,,1,Car,,R,P,4.0,6.0,5.0,1350.0,2.0,,,S,6.0,6.0,H,BLK,ZZ,2.0,6,2.0,4,1.0,0.0,No control
T20120005420,A,2010.0,1.0,E,1.0,Paved,V,WAGON,HOLDEN,CAPTIV,,2,Station Wagon,,R,D,4.0,4.0,7.0,1764.0,1.0,,,S,2.0,2.0,H,WHI,ZZ,2.0,1,2.0,4,1.0,0.0,No control
T20120005420,B,1996.0,2.0,N,1.0,Paved,V,SEDAN,PEUG,306CAB,,1,Car,,R,P,4.0,4.0,5.0,1149.0,1.0,,,N,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120005422,A,1989.0,2.0,N,1.0,Paved,V,S WAG,TOYOTA,L/CRU,,2,Station Wagon,,R,M,4.0,6.0,5.0,1700.0,2.0,,,N,7.0,7.0,B,WHI,ZZ,2.0,T,2.0,5,1.0,0.0,No control
T20120005422,B,1989.0,1.0,N,1.0,Paved,V,S WAG,NISSAN,,,2,Station Wagon,2800.0,R,D,4.0,6.0,7.0,2050.0,1.0,750.0,,E,2.0,2.0,H,WHI,ZZ,2.0,2,2.0,5,1.0,0.0,No control
T20120005423,A,2009.0,2.0,N,1.0,Paved,V,WAGON,AUDI,Q5,,2,Station Wagon,,R,D,4.0,4.0,5.0,2295.0,3.0,,,N,17.0,17.0,H,GRY,ZZ,2.0,7,2.0,6,2.0,0.0,No control
T20120005426,A,1998.0,1.0,SW,1.0,Paved,V,WAGON,TOYOTA,LCRUIS,,2,Station Wagon,,R,D,4.0,6.0,11.0,1800.0,1.0,,,NW,2.0,2.0,H,WHI,ZZ,2.0,1,2.0,6,2.0,0.0,No control
T20120005431,A,2005.0,1.0,W,1.0,Paved,V,SEDAN,MAZDA,3,,1,Car,,R,P,4.0,4.0,5.0,1225.0,1.0,,,NK,4.0,4.0,H,GRY,ZZ,2.0,R,0.0,9,2.0,0.0,No control
T20120005432,A,1997.0,1.0,NW,1.0,Paved,V,S WAG,MERC B,E320,,2,Station Wagon,,R,P,4.0,6.0,7.0,1700.0,1.0,,,N,2.0,2.0,H,SIL,ZZ,2.0,7,0.0,5,2.0,99.0,Unknown
T20120005432,B,1998.0,2.0,SE,1.0,Paved,V,SEDAN,HOLDEN,COM,,1,Car,,R,P,4.0,6.0,5.0,1400.0,1.0,,,SE,1.0,1.0,H,RED,ZZ,2.0,F,0.0,4,1.0,0.0,No control
T20120005432,C,2003.0,8.0,NK,1.0,Paved,V,SEDAN,AUDI,A4,,1,Car,,R,P,4.0,6.0,5.0,1485.0,1.0,,,NK,15.0,15.0,H,SIL,ZZ,2.0,1,0.0,3,1.0,11.0,Giveway sign
T20120005433,A,1992.0,1.0,N,1.0,Paved,V,SEDAN,B M W,318I,,1,Car,,R,P,4.0,4.0,5.0,1150.0,1.0,,,E,2.0,2.0,H,RED,ZZ,2.0,2,2.0,5,1.0,10.0,Stop sign
T20120005433,B,2010.0,2.0,W,1.0,Paved,V,SED,FORD,FALCON,,1,Car,,R,G,4.0,6.0,5.0,1704.0,5.0,,,W,1.0,1.0,H,YLW,ZZ,2.0,F,2.0,4,1.0,10.0,Stop sign
T20120005434,A,2003.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,M,4.0,6.0,5.0,1526.0,3.0,,,N,1.0,1.0,H,RED,ZZ,2.0,5,1.0,1,2.0,0.0,No control
T20120005434,B,2000.0,8.0,S,1.0,Paved,V,SEDAN,HYNDAI,EXCEL,,1,Car,,R,P,4.0,4.0,5.0,925.0,1.0,,1500.0,S,1.0,1.0,H,BLU,ZZ,2.0,2,1.0,1,2.0,0.0,No control
T20120005434,C,1999.0,8.0,N,1.0,Paved,V,SEDAN,MERC B,A160,,1,Car,,R,P,4.0,4.0,5.0,1020.0,2.0,,,N,1.0,1.0,H,GRN,ZZ,1.0,F,1.0,5,1.0,0.0,No control
T20120005435,A,2006.0,1.0,S,1.0,Paved,V,DC UTE,SSANGY,MUSSO,,4,Utility,2520.0,R,D,4.0,4.0,5.0,1775.0,1.0,745.0,,S,1.0,99.0,H,BLK,ZZ,2.0,9,2.0,4,1.0,0.0,No control
T20120005438,A,1999.0,2.0,E,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,M,4.0,6.0,5.0,1500.0,1.0,,,E,1.0,1.0,H,GRN,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120005438,B,2005.0,1.0,E,1.0,Paved,V,WAGON,SUBARU,OUTBAC,,2,Station Wagon,,R,P,4.0,4.0,5.0,1440.0,1.0,,,E,99.0,1.0,H,BLU,ZZ,2.0,F,9.0,2,9.0,0.0,No control
T20120005441,A,2007.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FIESTA,,1,Car,,R,P,4.0,4.0,5.0,1099.0,2.0,,,W,1.0,6.0,H,BLK,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120005441,B,2006.0,2.0,W,1.0,Paved,V,SEDAN,SUBARU,LIBERT,,1,Car,,R,P,4.0,4.0,5.0,1365.0,0.0,,2500.0,W,11.0,11.0,H,BLK,ZZ,2.0,4,2.0,3,1.0,0.0,No control
T20120005442,A,1997.0,1.0,S,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1565.0,2.0,,,S,1.0,18.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120005448,A,2005.0,2.0,S,1.0,Paved,V,WAGON,NISSAN,PATROL,,2,Station Wagon,,R,D,4.0,4.0,5.0,2370.0,1.0,,,S,15.0,15.0,H,MRN,ZZ,2.0,2,0.0,6,2.0,0.0,No control
T20120005449,A,2002.0,1.0,NE,1.0,Paved,V,SEDAN,HYNDAI,ACCEN,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,NE,1.0,3.0,H,SIL,ZZ,2.0,F,1.0,5,1.0,0.0,No control
T20120005451,A,2003.0,1.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,8.0,5.0,1650.0,1.0,,5700.0,S,1.0,18.0,H,RED,ZZ,2.0,7,2.0,5,1.0,0.0,No control
T20120005452,A,2009.0,2.0,S,1.0,Paved,V,VAN,TOYOTA,HIACE,,5,Panel Van,3200.0,R,P,4.0,4.0,3.0,1945.0,1.0,1255.0,,S,1.0,1.0,H,WHI,ZZ,2.0,F,1.0,2,1.0,1.0,Stop-go lights
T20120005462,A,1994.0,1.0,S,1.0,Paved,V,WAGON,TOYOTA,SPACIA,,2,Station Wagon,,R,P,4.0,4.0,8.0,1350.0,1.0,,,W,2.0,2.0,H,SIL,ZZ,2.0,6,9.0,3,1.0,1.0,Stop-go lights
